seller_id,seller_cluster,scaled_expected_orders_60d,scaled_p_purchase_approx_60d,scaled_expected_commission_60d
12b9676b00f60f3b700e83af21824c0e,2,1.492287539841097,1.0613189410697226,1.5397952756749136
12c2ed9cded6138cf0c75f525f565fc7,0,-0.9168928715395345,-0.9984970616814024,-0.9222316051367874
13074f016982ff2bd6c58ced8682f000,2,0.5934619735481087,0.9486645634128078,0.6325251845700437
1336efc61c316ddf92c899eb817f7cae,2,1.1219237940870428,1.05988309227517,0.554681256612021
134a288e7de827ec5ec62e3ec9c3a295,0,-1.2514123366092393,-1.400197228372002,-1.4059383302752841
134b867a0f7f8bbe6abf10f91874891e,1,0.11602836604467827,0.5019552967649191,1.1074706914961028
13511db12ac61e2f89c53b72a944a60b,1,0.30808059081598627,0.7248129830291218,0.3709975351889296
1352e06ae67b410cdae0b2a22361167b,0,-1.296467275466678,-1.4484999623669983,-1.5696001705254956
1354d51653f645349064725ed204e85e,1,0.29480988902432514,0.7111049135037627,0.31524905061674385
139157dd4daa45c25b0807ffff348363,0,-1.1217001026547961,-1.2533906404798076,-1.387953007662925
13c2ed7698b3ca92dad49e849219da59,1,0.05916431543907382,0.4271696666796445,-0.1780167506058483
13d058e4eeac2ce8217660b2f8a05812,1,0.32738837206078714,0.7442642819358026,0.5303059013924198
13d95f0f6f73943d4ceffad0fc2cd32c,1,-0.6386136320710672,-0.6111112698842784,-0.050196957131509456
13f57c12a00ed4610db646b913a7f5c6,1,-0.20214153633088716,0.05009645594316274,-0.08753557716607357
13fa2a6c6b9d0f43cb588d7c82117a12,0,-1.2809138810580292,-1.4319817978350777,-1.2492501164301026
1430239a858e7682bbc43b20758af153,1,0.6417022398201565,0.9728216372177927,-0.007751944864614305
1444c08e64d55fb3c25f0f09c07ffcf2,2,0.6971610688547439,0.9960075209805642,2.109353555896622
1464afc72f696af775557a821c2e253f,1,0.6474953666983325,0.9754683669665178,-0.02478023985679145
14a08204d03bb6b6bde8029f801ae0eb,1,0.45033155736700203,0.8537694129511528,0.10834278863023493
14d7985702e72162bbf13b6beb74ab2b,2,0.7298275201619915,1.0075013051772674,0.5894611106565011
14ee35374a7876217954b5fa08e50463,1,-0.3714390407434501,-0.20850427944742522,-0.09863340939357149
14f2b3587172b9db894c9bad8dab520b,1,-0.5549659496053753,-0.487265588801083,-0.31435616965759305
152ee17e4c8aaf53dac99f3462e4999b,0,-1.141546410267242,-1.2765969543662883,-1.3081882575270505
1554a68530182680ad5c8b042c3ab563,2,1.661019848519502,1.0613191985673562,1.4868355946351766
157c3e4b42f81ac4a44e8b1ca2fe9876,2,0.7643382990970427,1.0180186890329928,0.5447771529655394
1588ac4010787100dddef64568f0ae35,0,-0.7274035532078184,-0.7392465032978746,-0.23937259061824945
15aac934c58d886785ac1b17953ea898,2,1.000555903514939,1.0551750831741986,0.9998841544809041
15b3b1b81484422eb41df68ac87f1f50,0,-1.036568684937135,-1.1508195244296713,-1.2125611736979196
15cd6eefe58588619aaed41dfa6621b1,2,0.4943393829786044,0.8867114925694174,0.39106185120750286
15ead3a5037a918ddb520dfe39a3d2b9,1,0.5300227420840393,0.9109590123922386,-0.19254829371999385
15fa791d5e017f66402dc28c44480657,2,0.718039469229842,1.0035312190062735,0.5799550004241775
16090f2ca825584b5a147ab24aa30c86,2,1.671229234873157,1.0613191985865293,1.3134342165289388
160e4f13fd3a64b1b86807be88b5ffb0,1,-0.2687488134043144,-0.05118355174443241,0.1079421509861037
165fc07beebdcb6190fba8a06db2a449,2,1.2023180491936458,1.0608938651290458,1.5238877403580087
1660ad786c27fd935378b6192a90b417,1,0.11121938160178528,0.49576593924140094,0.20188548077380208
166e8f1381e09651983c38b1f6f91c11,0,-1.1074169661051474,-1.236523553595962,-1.27828489181741
